state,el_level,year,month,mean,median,type
CO,9,2004,01,6.1,5.3,water
CO,9,2004,02,8.1,7.2,water
CO,9,2004,03,8.6,8.1,water
CO,9,2004,04,7.0,6.0,water
CO,9,2004,05,6.8,4.3,water
CO,9,2004,06,0.3,0.0,water
CO,9,2005,01,6.5,5.8,water
CO,9,2005,02,9.5,8.8,water
CO,9,2005,03,11.9,10.2,water
CO,9,2005,04,11.2,10.4,water
CO,9,2005,05,12.5,11.9,water
CO,9,2005,06,1.5,0.0,water
CO,9,2006,01,6.7,6.2,water
CO,9,2006,02,9.1,8.2,water
CO,9,2006,03,10.8,9.8,water
CO,9,2006,04,10.2,9.3,water
CO,9,2006,05,8.0,5.0,water
CO,9,2006,06,0.0,0.0,water
CO,9,2007,01,6.6,6.3,water
CO,9,2007,02,8.7,8.6,water
CO,9,2007,03,9.7,9.8,water
CO,9,2007,04,8.7,8.9,water
CO,9,2007,05,6.5,3.8,water
CO,9,2007,06,0.2,0.0,water
CO,9,2008,01,7.5,6.7,water
CO,9,2008,02,11.8,10.6,water
CO,9,2008,03,14.1,13.0,water
CO,9,2008,04,13.7,13.3,water
CO,9,2008,05,15.1,14.1,water
CO,9,2008,06,3.6,0.0,water
CO,9,2009,01,7.2,6.9,water
CO,9,2009,02,11.4,10.8,water
CO,9,2009,03,13.9,12.3,water
CO,9,2009,04,15.6,14.4,water
CO,9,2009,05,11.3,10.3,water
CO,9,2009,06,0.3,0.0,water
CO,9,2010,01,5.3,4.9,water
CO,9,2010,02,7.8,6.8,water
CO,9,2010,03,9.9,8.8,water
CO,9,2010,04,9.2,9.1,water
CO,9,2010,05,10.1,9.4,water
CO,9,2010,06,1.8,0.0,water
CO,9,2011,01,9.4,7.9,water
CO,9,2011,02,12.1,10.8,water
CO,9,2011,03,15.9,14.1,water
CO,9,2011,04,19.3,18.5,water
CO,9,2011,05,22.1,20.3,water
CO,9,2011,06,12.6,9.4,water
CO,9,2012,01,4.9,5.0,water
CO,9,2012,02,7.3,7.2,water
CO,9,2012,03,7.7,7.5,water
CO,9,2012,04,4.2,1.5,water
CO,9,2012,05,1.7,0.0,water
CO,9,2012,06,0.0,0.0,water
CO,9,2013,01,4.3,4.2,water
CO,9,2013,02,5.9,5.6,water
CO,9,2013,03,7.8,7.8,water
CO,9,2013,04,8.6,8.2,water
CO,9,2013,05,10.7,11.1,water
CO,9,2013,06,0.5,0.0,water
CO,9,2014,01,6.3,5.7,water
CO,9,2014,02,10.0,9.7,water
CO,9,2014,03,13.2,12.3,water
CO,9,2014,04,12.6,12.1,water
CO,9,2014,05,14.0,11.8,water
CO,9,2014,06,2.6,0.0,water
CO,9,2015,01,5.7,5.6,water
CO,9,2015,02,7.2,6.8,water
CO,9,2015,03,8.4,8.2,water
CO,9,2015,04,6.7,6.8,water
CO,9,2015,05,6.8,5.2,water
CO,9,2015,06,1.9,0.0,water
CO,9,2016,01,6.5,6.2,water
CO,9,2016,02,9.3,9.1,water
CO,9,2016,03,10.8,10.8,water
CO,9,2016,04,10.8,11.2,water
CO,9,2016,05,13.3,12.1,water
CO,9,2016,06,3.1,0.0,water
ID,3,2000,01,7.0,6.0,water
ID,3,2000,02,7.7,6.8,water
ID,3,2000,03,10.0,9.9,water
ID,3,2000,04,9.3,8.6,water
ID,3,2000,05,0.0,0.0,water
ID,3,2000,06,0.0,0.0,water
ID,3,2001,01,3.8,4.6,water
ID,3,2001,02,7.2,7.2,water
ID,3,2001,03,6.9,9.0,water
ID,3,2001,04,4.0,2.6,water
ID,3,2001,05,0.0,0.0,water
ID,3,2001,06,0.0,0.0,water
ID,3,2002,01,5.5,6.0,water
ID,3,2002,02,10.0,10.2,water
ID,3,2002,03,13.5,15.8,water
ID,3,2002,04,10.6,9.6,water
ID,3,2002,05,2.0,0.0,water
ID,3,2002,06,0.0,0.0,water
ID,3,2003,01,2.0,1.6,water
ID,3,2003,02,2.9,2.3,water
ID,3,2003,03,2.7,2.4,water
ID,3,2003,04,1.9,0.0,water
ID,3,2003,05,0.0,0.0,water
ID,3,2003,06,0.0,0.0,water
ID,3,2004,01,5.0,4.8,water
ID,3,2004,02,6.5,5.8,water
ID,3,2004,03,9.5,10.0,water
ID,3,2004,04,2.7,0.0,water
ID,3,2004,05,0.0,0.0,water
ID,3,2004,06,0.0,0.0,water
ID,3,2005,01,1.0,1.1,water
ID,3,2005,02,1.7,1.9,water
ID,3,2005,03,1.7,0.4,water
ID,3,2005,04,0.1,0.0,water
ID,3,2005,05,0.0,0.0,water
ID,3,2005,06,0.0,0.0,water
ID,3,2006,01,2.7,1.1,water
ID,3,2006,02,5.6,5.5,water
ID,3,2006,03,6.0,5.5,water
ID,3,2006,04,5.9,1.5,water
ID,3,2006,05,2.9,0.0,water
ID,3,2006,06,0.0,0.0,water
ID,3,2007,01,3.4,3.4,water
ID,3,2007,02,7.5,7.0,water
ID,3,2007,03,6.1,4.9,water
ID,3,2007,04,0.5,0.0,water
ID,3,2007,05,2.6,0.0,water
ID,3,2007,06,0.0,0.0,water
ID,3,2008,01,5.9,4.7,water
ID,3,2008,02,11.2,10.0,water
ID,3,2008,03,13.5,11.4,water
ID,3,2008,04,10.8,12.1,water
ID,3,2008,05,12.3,7.4,water
ID,3,2008,06,0.0,0.0,water
ID,3,2009,01,6.1,5.8,water
ID,3,2009,02,5.3,5.8,water
ID,3,2009,03,7.6,8.3,water
ID,3,2009,04,7.0,2.6,water
ID,3,2009,05,0.0,0.0,water
ID,3,2009,06,0.0,0.0,water
ID,3,2010,01,2.6,2.0,water
ID,3,2010,02,2.9,2.9,water
ID,3,2010,03,2.3,1.0,water
ID,3,2010,04,1.3,0.0,water
ID,3,2010,05,0.0,0.0,water
ID,3,2010,06,0.0,0.0,water
ID,3,2011,01,4.3,4.5,water
ID,3,2011,02,5.5,6.2,water
ID,3,2011,03,8.1,7.2,water
ID,3,2011,04,7.5,6.8,water
ID,3,2011,05,8.9,4.4,water
ID,3,2011,06,0.0,0.0,water
ID,3,2012,01,2.3,2.2,water
ID,3,2012,02,6.3,6.7,water
ID,3,2012,03,6.7,6.9,water
ID,3,2012,04,13.4,10.4,water
ID,3,2012,05,0.0,0.0,water
ID,3,2012,06,0.0,0.0,water
ID,3,2013,01,2.9,2.8,water
ID,3,2013,02,5.8,5.8,water
ID,3,2013,03,6.8,4.4,water
ID,3,2013,04,1.1,0.0,water
ID,3,2013,05,2.3,0.0,water
ID,3,2013,06,0.0,0.0,water
ID,3,2014,01,3.0,2.8,water
ID,3,2014,02,5.8,5.9,water
ID,3,2014,03,6.0,6.8,water
ID,3,2014,04,6.2,4.2,water
ID,3,2014,05,0.0,0.0,water
ID,3,2014,06,0.0,0.0,water
ID,3,2015,01,2.4,1.9,water
ID,3,2015,02,2.5,2.6,water
ID,3,2015,03,1.2,0.1,water
ID,3,2015,04,0.0,0.0,water
ID,3,2015,05,0.0,0.0,water
ID,3,2015,06,0.0,0.0,water
ID,3,2016,01,3.9,4.2,water
ID,3,2016,02,4.6,4.3,water
ID,3,2016,03,5.5,5.5,water
ID,3,2016,04,1.5,0.0,water
ID,3,2016,05,0.0,0.0,water
ID,3,2016,06,0.0,0.0,water
ID,4,2000,01,8.5,6.5,water
ID,4,2000,02,8.8,6.1,water
ID,4,2000,03,21.0,22.7,water
ID,4,2000,04,13.3,6.8,water
ID,4,2000,05,7.3,6.4,water
ID,4,2000,06,0.0,0.0,water
ID,4,2001,01,5.6,5.4,water
ID,4,2001,02,8.5,7.1,water
ID,4,2001,03,8.9,8.0,water
ID,4,2001,04,8.4,8.9,water
ID,4,2001,05,6.6,6.3,water
ID,4,2001,06,0.0,0.0,water
ID,4,2002,01,8.8,7.4,water
ID,4,2002,02,14.2,12.1,water
ID,4,2002,03,15.6,12.4,water
ID,4,2002,04,21.7,19.9,water
ID,4,2002,05,11.9,12.6,water
ID,4,2002,06,1.9,0.0,water
ID,4,2003,01,3.7,4.0,water
ID,4,2003,02,5.5,3.6,water
ID,4,2003,03,6.6,3.7,water
ID,4,2003,04,8.9,7.3,water
ID,4,2003,05,3.5,0.7,water
ID,4,2003,06,0.0,0.0,water
ID,4,2004,01,6.9,5.2,water
ID,4,2004,02,10.7,9.2,water
ID,4,2004,03,18.7,19.8,water
ID,4,2004,04,8.9,2.8,water
ID,4,2004,05,3.2,0.0,water
ID,4,2004,06,0.0,0.0,water
ID,4,2005,01,2.8,2.5,water
ID,4,2005,02,4.2,4.5,water
ID,4,2005,03,4.4,4.3,water
ID,4,2005,04,2.6,2.0,water
ID,4,2005,05,0.1,0.0,water
ID,4,2005,06,0.0,0.0,water
ID,4,2006,01,4.4,3.6,water
ID,4,2006,02,10.7,9.4,water
ID,4,2006,03,12.9,10.3,water
ID,4,2006,04,15.3,11.3,water
ID,4,2006,05,8.7,5.0,water
ID,4,2006,06,0.0,0.0,water
ID,4,2007,01,6.0,6.2,water
ID,4,2007,02,10.9,9.1,water
ID,4,2007,03,9.8,5.3,water
ID,4,2007,04,6.9,3.3,water
ID,4,2007,05,3.7,0.0,water
ID,4,2007,06,0.0,0.0,water
ID,4,2008,01,7.6,7.5,water
ID,4,2008,02,13.9,11.5,water
ID,4,2008,03,18.3,14.7,water
ID,4,2008,04,25.8,28.7,water
ID,4,2008,05,25.4,25.1,water
ID,4,2008,06,4.2,0.0,water
ID,4,2009,01,6.7,5.4,water
ID,4,2009,02,7.8,6.7,water
ID,4,2009,03,12.2,11.4,water
ID,4,2009,04,14.7,14.4,water
ID,4,2009,05,10.2,9.9,water
ID,4,2009,06,0.0,0.0,water
ID,4,2010,01,6.1,5.9,water
ID,4,2010,02,8.0,8.8,water
ID,4,2010,03,8.3,7.8,water
ID,4,2010,04,9.9,9.2,water
ID,4,2010,05,4.7,1.6,water
ID,4,2010,06,0.0,0.0,water
ID,4,2011,01,7.7,7.3,water
ID,4,2011,02,8.9,8.4,water
ID,4,2011,03,13.0,13.4,water
ID,4,2011,04,18.8,19.5,water
ID,4,2011,05,21.8,24.8,water
ID,4,2011,06,5.8,1.4,water
ID,4,2012,01,4.2,4.0,water
ID,4,2012,02,9.1,6.8,water
ID,4,2012,03,12.3,11.5,water
ID,4,2012,04,18.5,25.5,water
ID,4,2012,05,8.7,8.6,water
ID,4,2012,06,0.0,0.0,water
ID,4,2013,01,4.7,2.8,water
ID,4,2013,02,7.7,6.3,water
ID,4,2013,03,10.3,9.0,water
ID,4,2013,04,8.6,9.5,water
ID,4,2013,05,6.4,4.6,water
ID,4,2013,06,0.0,0.0,water
ID,4,2014,01,3.6,4.3,water
ID,4,2014,02,7.6,9.2,water
ID,4,2014,03,10.5,9.6,water
ID,4,2014,04,13.6,15.4,water
ID,4,2014,05,7.5,4.5,water
ID,4,2014,06,0.0,0.0,water
ID,4,2015,01,3.4,3.2,water
ID,4,2015,02,5.2,5.4,water
ID,4,2015,03,3.5,0.0,water
ID,4,2015,04,0.9,0.0,water
ID,4,2015,05,0.0,0.0,water
ID,4,2015,06,0.0,0.0,water
ID,4,2016,01,7.2,5.7,water
ID,4,2016,02,10.5,8.3,water
ID,4,2016,03,12.1,8.5,water
ID,4,2016,04,9.5,4.2,water
ID,4,2016,05,1.3,0.0,water
ID,4,2016,06,0.0,0.0,water
ID,5,2000,01,10.7,9.1,water
ID,5,2000,02,15.3,11.0,water
ID,5,2000,03,20.5,15.6,water
ID,5,2000,04,21.2,18.1,water
ID,5,2000,05,15.3,5.4,water
ID,5,2000,06,7.4,0.0,water
ID,5,2001,01,6.6,6.2,water
ID,5,2001,02,9.1,9.0,water
ID,5,2001,03,10.1,9.0,water
ID,5,2001,04,10.4,9.3,water
ID,5,2001,05,9.7,2.8,water
ID,5,2001,06,0.3,0.0,water
ID,5,2002,01,12.3,10.9,water
ID,5,2002,02,17.1,12.3,water
ID,5,2002,03,21.9,16.0,water
ID,5,2002,04,23.2,16.4,water
ID,5,2002,05,25.8,26.4,water
ID,5,2002,06,13.6,3.3,water
ID,5,2003,01,8.8,8.0,water
ID,5,2003,02,11.1,8.3,water
ID,5,2003,03,12.8,9.6,water
ID,5,2003,04,17.1,12.8,water
ID,5,2003,05,18.6,16.5,water
ID,5,2003,06,6.1,0.0,water
ID,5,2004,01,12.5,11.1,water
ID,5,2004,02,19.1,15.0,water
ID,5,2004,03,18.6,18.3,water
ID,5,2004,04,16.8,12.9,water
ID,5,2004,05,13.1,9.8,water
ID,5,2004,06,3.5,0.0,water
ID,5,2005,01,7.4,6.2,water
ID,5,2005,02,9.0,7.8,water
ID,5,2005,03,9.1,8.7,water
ID,5,2005,04,11.3,9.2,water
ID,5,2005,05,9.5,7.4,water
ID,5,2005,06,0.1,0.0,water
ID,5,2006,01,9.9,8.6,water
ID,5,2006,02,16.9,15.8,water
ID,5,2006,03,20.7,16.3,water
ID,5,2006,04,25.8,22.2,water
ID,5,2006,05,18.6,16.3,water
ID,5,2006,06,4.5,0.0,water
ID,5,2007,01,9.6,7.3,water
ID,5,2007,02,14.3,11.2,water
ID,5,2007,03,13.6,10.2,water
ID,5,2007,04,14.0,9.4,water
ID,5,2007,05,12.2,3.4,water
ID,5,2007,06,2.0,0.0,water
ID,5,2008,01,11.6,11.0,water
ID,5,2008,02,16.0,12.7,water
ID,5,2008,03,24.8,22.1,water
ID,5,2008,04,23.5,17.0,water
ID,5,2008,05,26.3,22.9,water
ID,5,2008,06,14.5,7.0,water
ID,5,2009,01,9.2,7.4,water
ID,5,2009,02,12.3,9.8,water
ID,5,2009,03,16.1,12.1,water
ID,5,2009,04,18.0,11.7,water
ID,5,2009,05,15.2,9.8,water
ID,5,2009,06,5.6,0.3,water
ID,5,2010,01,8.3,6.6,water
ID,5,2010,02,11.0,9.2,water
ID,5,2010,03,12.1,9.8,water
ID,5,2010,04,15.4,12.8,water
ID,5,2010,05,11.7,9.7,water
ID,5,2010,06,5.5,0.0,water
ID,5,2011,01,11.2,9.2,water
ID,5,2011,02,14.3,11.4,water
ID,5,2011,03,20.7,17.8,water
ID,5,2011,04,24.8,21.0,water
ID,5,2011,05,29.4,23.9,water
ID,5,2011,06,22.0,20.1,water
ID,5,2012,01,7.1,5.6,water
ID,5,2012,02,13.1,10.1,water
ID,5,2012,03,16.8,12.7,water
ID,5,2012,04,18.9,9.3,water
ID,5,2012,05,20.0,16.1,water
ID,5,2012,06,9.9,0.0,water
ID,5,2013,01,8.0,5.3,water
ID,5,2013,02,11.2,7.4,water
ID,5,2013,03,13.3,8.2,water
ID,5,2013,04,13.4,3.2,water
ID,5,2013,05,15.4,7.0,water
ID,5,2013,06,3.6,0.0,water
ID,5,2014,01,5.5,2.8,water
ID,5,2014,02,10.4,6.4,water
ID,5,2014,03,13.3,10.2,water
ID,5,2014,04,21.5,13.2,water
ID,5,2014,05,24.0,24.4,water
ID,5,2014,06,10.0,1.6,water
ID,5,2015,01,7.8,6.3,water
ID,5,2015,02,7.7,6.5,water
ID,5,2015,03,9.2,7.3,water
ID,5,2015,04,7.1,1.9,water
ID,5,2015,05,5.8,0.0,water
ID,5,2015,06,0.0,0.0,water
ID,5,2016,01,10.4,9.4,water
ID,5,2016,02,13.1,12.1,water
ID,5,2016,03,17.4,14.3,water
ID,5,2016,04,15.6,11.9,water
ID,5,2016,05,10.9,5.8,water
ID,5,2016,06,1.0,0.0,water
ID,6,2000,01,7.9,6.6,water
ID,6,2000,02,13.4,11.4,water
ID,6,2000,03,16.6,13.2,water
ID,6,2000,04,20.4,16.3,water
ID,6,2000,05,9.6,3.9,water
ID,6,2000,06,4.2,0.0,water
ID,6,2001,01,6.5,6.3,water
ID,6,2001,02,8.7,8.2,water
ID,6,2001,03,8.6,7.8,water
ID,6,2001,04,10.1,10.3,water
ID,6,2001,05,7.7,4.7,water
ID,6,2001,06,0.9,0.0,water
ID,6,2002,01,11.6,10.5,water
ID,6,2002,02,15.7,13.3,water
ID,6,2002,03,16.5,13.6,water
ID,6,2002,04,19.6,16.1,water
ID,6,2002,05,17.2,11.3,water
ID,6,2002,06,7.1,0.0,water
ID,6,2003,01,8.8,7.6,water
ID,6,2003,02,11.1,9.4,water
ID,6,2003,03,12.7,10.3,water
ID,6,2003,04,17.0,12.8,water
ID,6,2003,05,14.7,6.2,water
ID,6,2003,06,7.0,0.0,water
ID,6,2004,01,11.6,10.2,water
ID,6,2004,02,17.1,15.9,water
ID,6,2004,03,17.3,15.3,water
ID,6,2004,04,15.4,12.3,water
ID,6,2004,05,10.8,5.3,water
ID,6,2004,06,3.0,0.0,water
ID,6,2005,01,8.0,7.6,water
ID,6,2005,02,9.8,8.6,water
ID,6,2005,03,10.9,10.7,water
ID,6,2005,04,13.3,12.7,water
ID,6,2005,05,10.1,9.1,water
ID,6,2005,06,1.1,0.0,water
ID,6,2006,01,11.7,9.9,water
ID,6,2006,02,17.9,16.1,water
ID,6,2006,03,21.3,18.2,water
ID,6,2006,04,26.5,21.6,water
ID,6,2006,05,18.1,13.3,water
ID,6,2006,06,6.3,0.0,water
ID,6,2007,01,8.5,7.7,water
ID,6,2007,02,10.9,8.2,water
ID,6,2007,03,12.1,9.2,water
ID,6,2007,04,13.8,10.6,water
ID,6,2007,05,7.0,0.0,water
ID,6,2007,06,2.8,0.0,water
ID,6,2008,01,9.0,6.7,water
ID,6,2008,02,15.9,13.6,water
ID,6,2008,03,19.7,17.0,water
ID,6,2008,04,22.4,19.6,water
ID,6,2008,05,22.3,16.3,water
ID,6,2008,06,8.8,0.0,water
ID,6,2009,01,8.6,7.8,water
ID,6,2009,02,12.3,11.4,water
ID,6,2009,03,14.0,11.8,water
ID,6,2009,04,17.9,15.9,water
ID,6,2009,05,16.4,14.4,water
ID,6,2009,06,5.1,0.0,water
ID,6,2010,01,6.4,5.8,water
ID,6,2010,02,10.6,10.0,water
ID,6,2010,03,12.0,10.2,water
ID,6,2010,04,12.9,9.9,water
ID,6,2010,05,12.4,9.8,water
ID,6,2010,06,5.8,0.0,water
ID,6,2011,01,11.1,10.4,water
ID,6,2011,02,15.2,13.9,water
ID,6,2011,03,18.5,15.7,water
ID,6,2011,04,25.0,22.1,water
ID,6,2011,05,29.1,23.1,water
ID,6,2011,06,17.9,16.4,water
ID,6,2012,01,6.7,5.0,water
ID,6,2012,02,11.6,11.0,water
ID,6,2012,03,15.0,12.4,water
ID,6,2012,04,18.5,12.7,water
ID,6,2012,05,11.0,0.0,water
ID,6,2012,06,6.8,0.0,water
ID,6,2013,01,7.4,5.8,water
ID,6,2013,02,10.2,8.2,water
ID,6,2013,03,12.3,10.1,water
ID,6,2013,04,13.2,10.8,water
ID,6,2013,05,10.6,4.6,water
ID,6,2013,06,3.3,0.0,water
ID,6,2014,01,5.8,4.7,water
ID,6,2014,02,10.7,9.6,water
ID,6,2014,03,14.3,12.6,water
ID,6,2014,04,17.4,13.6,water
ID,6,2014,05,19.6,14.6,water
ID,6,2014,06,7.0,0.0,water
ID,6,2015,01,8.4,7.6,water
ID,6,2015,02,10.4,9.3,water
ID,6,2015,03,9.7,8.6,water
ID,6,2015,04,7.1,3.9,water
ID,6,2015,05,5.7,0.0,water
ID,6,2015,06,0.3,0.0,water
ID,6,2016,01,10.9,10.7,water
ID,6,2016,02,13.8,12.1,water
ID,6,2016,03,16.4,14.0,water
ID,6,2016,04,17.2,15.0,water
ID,6,2016,05,11.2,8.0,water
ID,6,2016,06,2.1,0.0,water
ID,7,2000,01,5.1,4.3,water
ID,7,2000,02,12.9,11.7,water
ID,7,2000,03,15.6,13.6,water
ID,7,2000,04,17.3,16.0,water
ID,7,2000,05,8.2,5.8,water
ID,7,2000,06,1.2,0.0,water
ID,7,2001,01,6.2,5.7,water
ID,7,2001,02,8.7,7.8,water
ID,7,2001,03,9.3,8.4,water
ID,7,2001,04,10.2,8.9,water
ID,7,2001,05,7.0,6.3,water
ID,7,2001,06,0.0,0.0,water
ID,7,2002,01,11.0,10.8,water
ID,7,2002,02,13.4,11.9,water
ID,7,2002,03,14.3,13.1,water
ID,7,2002,04,17.2,15.4,water
ID,7,2002,05,13.1,11.8,water
ID,7,2002,06,1.8,0.0,water
ID,7,2003,01,8.9,8.8,water
ID,7,2003,02,11.0,10.4,water
ID,7,2003,03,12.8,11.5,water
ID,7,2003,04,15.8,15.5,water
ID,7,2003,05,14.6,13.3,water
ID,7,2003,06,4.0,0.0,water
ID,7,2004,01,10.4,9.9,water
ID,7,2004,02,13.7,13.5,water
ID,7,2004,03,17.0,15.9,water
ID,7,2004,04,15.1,14.8,water
ID,7,2004,05,7.5,6.6,water
ID,7,2004,06,1.7,0.0,water
ID,7,2005,01,7.7,7.3,water
ID,7,2005,02,10.9,10.4,water
ID,7,2005,03,11.8,11.3,water
ID,7,2005,04,14.2,13.5,water
ID,7,2005,05,11.3,12.1,water
ID,7,2005,06,0.7,0.0,water
ID,7,2006,01,12.5,11.7,water
ID,7,2006,02,18.8,17.6,water
ID,7,2006,03,21.3,19.9,water
ID,7,2006,04,26.4,25.8,water
ID,7,2006,05,22.6,22.7,water
ID,7,2006,06,4.8,0.0,water
ID,7,2007,01,8.1,7.8,water
ID,7,2007,02,10.6,9.6,water
ID,7,2007,03,11.2,9.2,water
ID,7,2007,04,13.3,12.7,water
ID,7,2007,05,5.9,3.5,water
ID,7,2007,06,0.2,0.0,water
ID,7,2008,01,7.3,7.0,water
ID,7,2008,02,14.5,13.4,water
ID,7,2008,03,17.1,15.7,water
ID,7,2008,04,21.2,18.6,water
ID,7,2008,05,18.2,16.1,water
ID,7,2008,06,3.9,0.0,water
ID,7,2009,01,8.2,7.2,water
ID,7,2009,02,12.4,11.6,water
ID,7,2009,03,13.3,11.8,water
ID,7,2009,04,19.6,18.4,water
ID,7,2009,05,16.2,13.6,water
ID,7,2009,06,2.0,0.0,water
ID,7,2010,01,5.1,4.5,water
ID,7,2010,02,10.2,9.5,water
ID,7,2010,03,11.3,10.6,water
ID,7,2010,04,13.6,12.9,water
ID,7,2010,05,11.6,9.3,water
ID,7,2010,06,5.8,1.3,water
ID,7,2011,01,11.7,10.5,water
ID,7,2011,02,14.5,13.7,water
ID,7,2011,03,16.4,13.8,water
ID,7,2011,04,23.4,20.0,water
ID,7,2011,05,26.4,22.8,water
ID,7,2011,06,15.7,10.5,water
ID,7,2012,01,5.9,5.5,water
ID,7,2012,02,10.8,10.1,water
ID,7,2012,03,14.6,13.4,water
ID,7,2012,04,17.4,15.6,water
ID,7,2012,05,9.6,4.8,water
ID,7,2012,06,2.1,0.0,water
ID,7,2013,01,9.3,9.2,water
ID,7,2013,02,11.6,10.7,water
ID,7,2013,03,13.5,12.2,water
ID,7,2013,04,13.9,11.8,water
ID,7,2013,05,10.3,10.7,water
ID,7,2013,06,0.0,0.0,water
ID,7,2014,01,5.2,4.6,water
ID,7,2014,02,9.5,8.6,water
ID,7,2014,03,13.6,12.6,water
ID,7,2014,04,17.3,17.4,water
ID,7,2014,05,14.4,12.6,water
ID,7,2014,06,1.5,0.0,water
ID,7,2015,01,8.3,8.3,water
ID,7,2015,02,11.6,10.9,water
ID,7,2015,03,11.2,11.6,water
ID,7,2015,04,9.2,8.5,water
ID,7,2015,05,4.4,0.3,water
ID,7,2015,06,0.0,0.0,water
ID,7,2016,01,9.8,8.6,water
ID,7,2016,02,13.6,12.3,water
ID,7,2016,03,15.2,14.4,water
ID,7,2016,04,19.4,19.2,water
ID,7,2016,05,11.9,10.1,water
ID,7,2016,06,0.9,0.0,water
ID,8,2000,01,6.3,5.9,water
ID,8,2000,02,12.8,13.1,water
ID,8,2000,03,16.0,16.3,water
ID,8,2000,04,19.3,18.8,water
ID,8,2000,05,16.1,16.4,water
ID,8,2000,06,3.9,0.0,water
ID,8,2001,01,7.9,8.0,water
ID,8,2001,02,9.9,9.6,water
ID,8,2001,03,11.0,11.1,water
ID,8,2001,04,12.4,12.4,water
ID,8,2001,05,12.7,13.1,water
ID,8,2001,06,0.0,0.0,water
ID,8,2002,01,10.3,10.3,water
ID,8,2002,02,12.8,13.1,water
ID,8,2002,03,14.4,14.9,water
ID,8,2002,04,18.3,17.7,water
ID,8,2002,05,16.9,17.0,water
ID,8,2002,06,4.5,2.4,water
ID,8,2003,01,9.4,10.3,water
ID,8,2003,02,12.1,12.4,water
ID,8,2003,03,16.3,16.6,water
ID,8,2003,04,20.5,20.5,water
ID,8,2003,05,21.9,22.5,water
ID,8,2003,06,7.5,4.8,water
ID,8,2004,01,10.8,9.8,water
ID,8,2004,02,13.2,11.6,water
ID,8,2004,03,16.4,16.8,water
ID,8,2004,04,17.0,17.0,water
ID,8,2004,05,11.4,11.5,water
ID,8,2004,06,3.6,0.0,water
ID,8,2005,01,9.4,9.8,water
ID,8,2005,02,12.9,12.7,water
ID,8,2005,03,13.0,11.8,water
ID,8,2005,04,17.9,18.1,water
ID,8,2005,05,17.1,17.0,water
ID,8,2005,06,5.5,6.2,water
ID,8,2006,01,13.3,14.0,water
ID,8,2006,02,19.0,18.0,water
ID,8,2006,03,21.0,19.4,water
ID,8,2006,04,29.4,31.2,water
ID,8,2006,05,28.6,33.9,water
ID,8,2006,06,10.3,6.1,water
ID,8,2007,01,8.9,8.9,water
ID,8,2007,02,11.1,10.8,water
ID,8,2007,03,12.9,12.3,water
ID,8,2007,04,15.4,15.4,water
ID,8,2007,05,11.8,12.2,water
ID,8,2007,06,0.1,0.0,water
ID,8,2008,01,9.1,9.7,water
ID,8,2008,02,15.9,15.8,water
ID,8,2008,03,18.0,18.5,water
ID,8,2008,04,23.8,24.0,water
ID,8,2008,05,23.1,24.3,water
ID,8,2008,06,10.9,13.6,water
ID,8,2009,01,9.3,9.8,water
ID,8,2009,02,13.5,14.8,water
ID,8,2009,03,14.4,14.0,water
ID,8,2009,04,21.5,19.5,water
ID,8,2009,05,22.2,19.6,water
ID,8,2009,06,6.3,0.0,water
ID,8,2010,01,6.8,7.2,water
ID,8,2010,02,10.1,10.5,water
ID,8,2010,03,11.7,11.9,water
ID,8,2010,04,15.5,16.5,water
ID,8,2010,05,14.8,16.3,water
ID,8,2010,06,12.4,13.7,water
ID,8,2011,01,13.3,11.5,water
ID,8,2011,02,15.7,14.2,water
ID,8,2011,03,16.8,15.4,water
ID,8,2011,04,27.4,25.2,water
ID,8,2011,05,29.3,26.3,water
ID,8,2011,06,25.4,24.8,water
ID,8,2012,01,7.6,6.8,water
ID,8,2012,02,12.1,12.4,water
ID,8,2012,03,14.3,13.9,water
ID,8,2012,04,19.4,17.2,water
ID,8,2012,05,16.6,17.9,water
ID,8,2012,06,6.8,0.0,water
ID,8,2013,01,11.8,12.1,water
ID,8,2013,02,13.0,12.8,water
ID,8,2013,03,14.8,14.9,water
ID,8,2013,04,16.7,16.8,water
ID,8,2013,05,16.1,17.2,water
ID,8,2013,06,3.0,0.0,water
ID,8,2014,01,6.5,6.5,water
ID,8,2014,02,10.8,10.6,water
ID,8,2014,03,18.0,18.4,water
ID,8,2014,04,21.2,22.1,water
ID,8,2014,05,20.6,23.2,water
ID,8,2014,06,3.8,0.0,water
ID,8,2015,01,10.4,11.1,water
ID,8,2015,02,12.8,13.4,water
ID,8,2015,03,14.1,13.7,water
ID,8,2015,04,14.8,15.6,water
ID,8,2015,05,10.0,9.0,water
ID,8,2015,06,0.6,0.0,water
ID,8,2016,01,10.5,9.9,water
ID,8,2016,02,14.9,15.5,water
ID,8,2016,03,15.8,15.1,water
ID,8,2016,04,22.3,20.7,water
ID,8,2016,05,17.3,17.6,water
ID,8,2016,06,3.3,0.0,water
ID,9,2000,01,5.5,5.5,water
ID,9,2000,02,13.0,13.0,water
ID,9,2000,03,13.9,12.4,water
ID,9,2000,04,17.7,17.7,water
ID,9,2000,05,10.5,10.5,water
ID,9,2000,06,0.0,0.0,water
ID,9,2001,01,5.6,5.6,water
ID,9,2001,02,9.8,8.9,water
ID,9,2001,03,10.5,10.5,water
