date,value,anomaly,year,month,state,type
200102,-2.55,-2.96,2001,02,CO,drought
200202,-4.23,-4.64,2002,02,CO,drought
200302,-5.83,-6.24,2003,02,CO,drought
200402,-3.72,-4.13,2004,02,CO,drought
200502,1.79,1.38,2005,02,CO,drought
200602,-1.18,-1.59,2006,02,CO,drought
200702,1.83,1.42,2007,02,CO,drought
200802,1.80,1.39,2008,02,CO,drought
200902,-0.61,-1.02,2009,02,CO,drought
201002,1.38,0.97,2010,02,CO,drought
201102,-0.52,-0.93,2011,02,CO,drought
201202,-0.89,-1.30,2012,02,CO,drought
201302,-6.35,-6.76,2013,02,CO,drought
201402,1.31,0.90,2014,02,CO,drought
201502,-0.06,-0.47,2015,02,CO,drought
201602,1.91,1.50,2016,02,CO,drought
200003,-1.12,-1.50,2000,03,CO,drought
200103,-2.74,-3.12,2001,03,CO,drought
200203,-4.75,-5.13,2002,03,CO,drought
200303,-5.31,-5.69,2003,03,CO,drought
200403,-4.74,-5.12,2004,03,CO,drought
200503,1.79,1.41,2005,03,CO,drought
200603,-1.30,-1.68,2006,03,CO,drought
200703,-0.55,-0.93,2007,03,CO,drought
200803,0.01,-0.37,2008,03,CO,drought
200903,-1.16,-1.54,2009,03,CO,drought
201003,1.53,1.15,2010,03,CO,drought
201103,-1.01,-1.39,2011,03,CO,drought
201203,-2.31,-2.69,2012,03,CO,drought
201303,-6.67,-7.05,2013,03,CO,drought
201403,0.84,0.46,2014,03,CO,drought
201503,-0.92,-1.30,2015,03,CO,drought
201603,1.41,1.03,2016,03,CO,drought
200004,-1.51,-1.89,2000,04,CO,drought
200104,-2.86,-3.24,2001,04,CO,drought
200204,-5.75,-6.13,2002,04,CO,drought
200304,-5.15,-5.53,2003,04,CO,drought
200404,-3.65,-4.03,2004,04,CO,drought
200504,1.81,1.43,2005,04,CO,drought
200604,-2.16,-2.54,2006,04,CO,drought
200704,-0.29,-0.67,2007,04,CO,drought
200804,-0.19,-0.57,2008,04,CO,drought
200904,0.40,0.02,2009,04,CO,drought
201004,1.69,1.31,2010,04,CO,drought
201104,0.18,-0.20,2011,04,CO,drought
201204,-3.04,-3.42,2012,04,CO,drought
201304,-6.09,-6.47,2013,04,CO,drought
201404,0.44,0.06,2014,04,CO,drought
201504,-0.98,-1.36,2015,04,CO,drought
201604,1.97,1.59,2016,04,CO,drought
200005,-2.22,-2.58,2000,05,CO,drought
200105,-2.29,-2.65,2001,05,CO,drought
200205,-6.79,-7.15,2002,05,CO,drought
200305,-5.01,-5.37,2003,05,CO,drought
200405,-4.48,-4.84,2004,05,CO,drought
200505,1.24,0.88,2005,05,CO,drought
200605,-3.20,-3.56,2006,05,CO,drought
200705,-0.22,-0.58,2007,05,CO,drought
200805,-0.36,-0.72,2008,05,CO,drought
200905,0.18,-0.18,2009,05,CO,drought
201005,1.23,0.87,2010,05,CO,drought
201105,0.80,0.44,2011,05,CO,drought
201205,-4.15,-4.51,2012,05,CO,drought
201305,-6.03,-6.39,2013,05,CO,drought
201405,0.47,0.11,2014,05,CO,drought
201505,2.56,2.20,2015,05,CO,drought
201605,2.00,1.64,2016,05,CO,drought
200006,-2.61,-2.88,2000,06,CO,drought
200106,-2.68,-2.95,2001,06,CO,drought
200206,-7.85,-8.12,2002,06,CO,drought
200306,-4.22,-4.49,2003,06,CO,drought
200406,0.04,-0.23,2004,06,CO,drought
200506,1.74,1.47,2005,06,CO,drought
200606,-4.17,-4.44,2006,06,CO,drought
200706,-0.32,-0.59,2007,06,CO,drought
200806,-0.55,-0.82,2008,06,CO,drought
200906,1.12,0.85,2009,06,CO,drought
201006,1.06,0.79,2010,06,CO,drought
201106,0.45,0.18,2011,06,CO,drought
201206,-5.67,-5.94,2012,06,CO,drought
201306,-6.71,-6.98,2013,06,CO,drought
201406,0.18,-0.09,2014,06,CO,drought
201506,2.71,2.44,2015,06,CO,drought
201606,1.74,1.47,2016,06,CO,drought
200001,-1.87,-1.97,2000,01,ID,drought
200101,-3.62,-3.72,2001,01,ID,drought
200201,-2.77,-2.87,2002,01,ID,drought
200301,-3.41,-3.51,2003,01,ID,drought
200401,-3.04,-3.14,2004,01,ID,drought
200501,-1.32,-1.42,2005,01,ID,drought
200601,2.38,2.28,2006,01,ID,drought
200701,-1.12,-1.22,2007,01,ID,drought
200801,-1.64,-1.74,2008,01,ID,drought
200901,-1.80,-1.90,2009,01,ID,drought
201001,-1.24,-1.34,2010,01,ID,drought
201101,2.65,2.55,2011,01,ID,drought
201201,-0.91,-1.01,2012,01,ID,drought
201301,-0.33,-0.43,2013,01,ID,drought
201401,-3.91,-4.01,2014,01,ID,drought
201501,-1.34,-1.44,2015,01,ID,drought
201601,-1.52,-1.62,2016,01,ID,drought
200002,-1.26,-1.28,2000,02,ID,drought
200102,-4.15,-4.17,2001,02,ID,drought
200202,-3.11,-3.13,2002,02,ID,drought
200302,-3.27,-3.29,2003,02,ID,drought
200402,-2.83,-2.85,2004,02,ID,drought
200502,-2.20,-2.22,2005,02,ID,drought
200602,1.78,1.76,2006,02,ID,drought
200702,-0.95,-0.97,2007,02,ID,drought
200802,-1.55,-1.57,2008,02,ID,drought
200902,-2.17,-2.19,2009,02,ID,drought
201002,-1.91,-1.93,2010,02,ID,drought
201102,2.11,2.09,2011,02,ID,drought
201202,-1.17,-1.19,2012,02,ID,drought
201302,-1.09,-1.11,2013,02,ID,drought
201402,-3.00,-3.02,2014,02,ID,drought
201502,-1.71,-1.73,2015,02,ID,drought
201602,-1.80,-1.82,2016,02,ID,drought
200003,-1.48,-1.42,2000,03,ID,drought
200103,-4.45,-4.39,2001,03,ID,drought
200203,-2.63,-2.57,2002,03,ID,drought
200303,-2.54,-2.48,2003,03,ID,drought
200403,-3.77,-3.71,2004,03,ID,drought
200503,-2.10,-2.04,2005,03,ID,drought
200603,1.91,1.97,2006,03,ID,drought
200703,-1.84,-1.78,2007,03,ID,drought
200803,-1.30,-1.24,2008,03,ID,drought
200903,0.65,0.71,2009,03,ID,drought
201003,-2.16,-2.10,2010,03,ID,drought
201103,2.88,2.94,2011,03,ID,drought
201203,-0.06,0.00,2012,03,ID,drought
201303,-1.66,-1.60,2013,03,ID,drought
201403,-1.90,-1.84,2014,03,ID,drought
201503,-2.63,-2.57,2015,03,ID,drought
201603,-1.08,-1.02,2016,03,ID,drought
200004,-1.88,-1.85,2000,04,ID,drought
200104,-3.69,-3.66,2001,04,ID,drought
200204,-2.36,-2.33,2002,04,ID,drought
200304,-1.89,-1.86,2003,04,ID,drought
200404,-3.97,-3.94,2004,04,ID,drought
200504,0.14,0.17,2005,04,ID,drought
200604,2.28,2.31,2006,04,ID,drought
200704,-1.99,-1.96,2007,04,ID,drought
200804,-1.28,-1.25,2008,04,ID,drought
200904,0.55,0.58,2009,04,ID,drought
201004,0.50,0.53,2010,04,ID,drought
201104,3.66,3.69,2011,04,ID,drought
201204,-0.17,-0.14,2012,04,ID,drought
201304,-1.49,-1.46,2013,04,ID,drought
201404,-1.61,-1.58,2014,04,ID,drought
201504,-2.86,-2.83,2015,04,ID,drought
201604,-1.54,-1.51,2016,04,ID,drought
200005,-1.77,-1.92,2000,05,ID,drought
200105,-4.15,-4.30,2001,05,ID,drought
200205,-2.40,-2.55,2002,05,ID,drought
200305,-1.75,-1.90,2003,05,ID,drought
200405,0.89,0.74,2004,05,ID,drought
200505,1.36,1.21,2005,05,ID,drought
200605,-0.41,-0.56,2006,05,ID,drought
200705,-2.54,-2.69,2007,05,ID,drought
200805,-1.25,-1.40,2008,05,ID,drought
200905,0.40,0.25,2009,05,ID,drought
201005,1.23,1.08,2010,05,ID,drought
201105,4.19,4.04,2011,05,ID,drought
201205,-0.21,-0.36,2012,05,ID,drought
201305,-1.77,-1.92,2013,05,ID,drought
201405,-2.07,-2.22,2014,05,ID,drought
201505,-2.22,-2.37,2015,05,ID,drought
201605,-1.39,-1.54,2016,05,ID,drought
200006,-2.23,-2.29,2000,06,ID,drought
200106,-4.16,-4.22,2001,06,ID,drought
200206,-2.47,-2.53,2002,06,ID,drought
200306,-2.34,-2.40,2003,06,ID,drought
200406,0.56,0.50,2004,06,ID,drought
200506,1.76,1.70,2005,06,ID,drought
200606,-0.62,-0.68,2006,06,ID,drought
200706,-2.89,-2.95,2007,06,ID,drought
200806,-1.32,-1.38,2008,06,ID,drought
200906,1.41,1.35,2009,06,ID,drought
201006,2.08,2.02,2010,06,ID,drought
201106,4.02,3.96,2011,06,ID,drought
201206,-0.30,-0.36,2012,06,ID,drought
201306,-2.02,-2.08,2013,06,ID,drought
201406,-2.24,-2.30,2014,06,ID,drought
201506,-2.89,-2.95,2015,06,ID,drought
201606,-2.04,-2.10,2016,06,ID,drought
200001,-1.44,-1.92,2000,01,MT,drought
200101,-4.16,-4.64,2001,01,MT,drought
200201,-6.08,-6.56,2002,01,MT,drought
200301,-3.93,-4.41,2003,01,MT,drought
200401,-3.32,-3.80,2004,01,MT,drought
200501,-3.85,-4.33,2005,01,MT,drought
200601,0.89,0.41,2006,01,MT,drought
200701,-0.71,-1.19,2007,01,MT,drought
200801,-1.99,-2.47,2008,01,MT,drought
200901,0.86,0.38,2009,01,MT,drought
201001,-0.74,-1.22,2010,01,MT,drought
201101,3.69,3.21,2011,01,MT,drought
201201,-1.10,-1.58,2012,01,MT,drought
201301,-2.43,-2.91,2013,01,MT,drought
201401,1.02,0.54,2014,01,MT,drought
201501,0.65,0.17,2015,01,MT,drought
201601,-1.98,-2.46,2016,01,MT,drought
200002,-1.46,-1.95,2000,02,MT,drought
200102,-4.62,-5.11,2001,02,MT,drought
200202,-6.28,-6.77,2002,02,MT,drought
200302,-3.85,-4.34,2003,02,MT,drought
200402,-3.59,-4.08,2004,02,MT,drought
200502,-4.63,-5.12,2005,02,MT,drought
200602,0.83,0.34,2006,02,MT,drought
200702,-0.53,-1.02,2007,02,MT,drought
200802,-2.13,-2.62,2008,02,MT,drought
200902,0.59,0.10,2009,02,MT,drought
201002,-1.15,-1.64,2010,02,MT,drought
201102,4.19,3.70,2011,02,MT,drought
201202,-1.28,-1.77,2012,02,MT,drought
201302,-2.72,-3.21,2013,02,MT,drought
201402,1.39,0.90,2014,02,MT,drought
201502,0.61,0.12,2015,02,MT,drought
201602,-2.32,-2.81,2016,02,MT,drought
200003,-2.12,-2.53,2000,03,MT,drought
200103,-5.61,-6.02,2001,03,MT,drought
200203,-6.42,-6.83,2002,03,MT,drought
200303,-3.22,-3.63,2003,03,MT,drought
200403,-4.72,-5.13,2004,03,MT,drought
200503,-5.21,-5.62,2005,03,MT,drought
200603,0.99,0.58,2006,03,MT,drought
200703,-1.19,-1.60,2007,03,MT,drought
200803,-2.55,-2.96,2008,03,MT,drought
200903,0.96,0.55,2009,03,MT,drought
201003,-2.01,-2.42,2010,03,MT,drought
201103,4.62,4.21,2011,03,MT,drought
201203,-1.78,-2.19,2012,03,MT,drought
201303,-3.00,-3.41,2013,03,MT,drought
201403,2.37,1.96,2014,03,MT,drought
201503,-0.64,-1.05,2015,03,MT,drought
201603,-2.88,-3.29,2016,03,MT,drought
200004,-2.47,-2.86,2000,04,MT,drought
200104,-5.47,-5.86,2001,04,MT,drought
200204,-6.09,-6.48,2002,04,MT,drought
200304,-2.76,-3.15,2003,04,MT,drought
200404,-5.24,-5.63,2004,04,MT,drought
200504,-4.99,-5.38,2005,04,MT,drought
200604,1.52,1.13,2006,04,MT,drought
200704,0.06,-0.33,2007,04,MT,drought
200804,-2.63,-3.02,2008,04,MT,drought
200904,1.35,0.96,2009,04,MT,drought
201004,0.10,-0.29,2010,04,MT,drought
201104,5.21,4.82,2011,04,MT,drought
201204,-1.73,-2.12,2012,04,MT,drought
201304,0.14,-0.25,2013,04,MT,drought
201404,2.18,1.79,2014,04,MT,drought
201504,-1.08,-1.47,2015,04,MT,drought
201604,-2.57,-2.96,2016,04,MT,drought
200005,-2.60,-3.08,2000,05,MT,drought
200105,-6.36,-6.84,2001,05,MT,drought
200205,-5.59,-6.07,2002,05,MT,drought
200305,-2.39,-2.87,2003,05,MT,drought
200405,-4.41,-4.89,2004,05,MT,drought
200505,0.16,-0.32,2005,05,MT,drought
200605,-0.46,-0.94,2006,05,MT,drought
200705,1.05,0.57,2007,05,MT,drought
200805,1.09,0.61,2008,05,MT,drought
200905,-0.59,-1.07,2009,05,MT,drought
201005,1.39,0.91,2010,05,MT,drought
201105,7.14,6.66,2011,05,MT,drought
201205,-1.48,-1.96,2012,05,MT,drought
201305,1.21,0.73,2013,05,MT,drought
201405,1.70,1.22,2014,05,MT,drought
201505,-0.90,-1.38,2015,05,MT,drought
201605,-1.92,-2.40,2016,05,MT,drought
200006,-2.92,-3.38,2000,06,MT,drought
200106,-5.56,-6.02,2001,06,MT,drought
200206,-4.90,-5.36,2002,06,MT,drought
200306,-2.43,-2.89,2003,06,MT,drought
200406,-4.47,-4.93,2004,06,MT,drought
200506,1.23,0.77,2005,06,MT,drought
200606,-0.86,-1.32,2006,06,MT,drought
200706,-0.43,-0.89,2007,06,MT,drought
200806,1.22,0.76,2008,06,MT,drought
200906,-0.82,-1.28,2009,06,MT,drought
201006,1.92,1.46,2010,06,MT,drought
201106,6.97,6.51,2011,06,MT,drought
201206,-1.92,-2.38,2012,06,MT,drought
201306,1.35,0.89,2013,06,MT,drought
201406,1.91,1.45,2014,06,MT,drought
201506,-1.75,-2.21,2015,06,MT,drought
201606,-2.68,-3.14,2016,06,MT,drought
200001,-2.32,-2.43,2000,01,NM,drought
200101,2.68,2.57,2001,01,NM,drought
200201,-1.88,-1.99,2002,01,NM,drought
200301,-2.62,-2.73,2003,01,NM,drought
200401,-4.35,-4.46,2004,01,NM,drought
200501,2.27,2.16,2005,01,NM,drought
200601,-2.31,-2.42,2006,01,NM,drought
200701,2.43,2.32,2007,01,NM,drought
200801,-0.72,-0.83,2008,01,NM,drought
200901,-1.08,-1.19,2009,01,NM,drought
201001,1.07,0.96,2010,01,NM,drought
201101,-2.02,-2.13,2011,01,NM,drought
201201,-3.47,-3.58,2012,01,NM,drought
201301,-4.89,-5.00,2013,01,NM,drought
201401,-2.61,-2.72,2014,01,NM,drought
201501,0.83,0.72,2015,01,NM,drought
201601,-0.07,-0.18,2016,01,NM,drought
200002,-3.11,-3.30,2000,02,NM,drought
200102,2.55,2.36,2001,02,NM,drought
200202,-2.00,-2.19,2002,02,NM,drought
200302,-2.03,-2.22,2003,02,NM,drought
200402,0.46,0.27,2004,02,NM,drought
200502,3.19,3.00,2005,02,NM,drought
200602,-2.89,-3.08,2006,02,NM,drought
200702,2.03,1.84,2007,02,NM,drought
200802,-0.80,-0.99,2008,02,NM,drought
200902,-1.70,-1.89,2009,02,NM,drought
201002,1.67,1.48,2010,02,NM,drought
201102,-2.05,-2.24,2011,02,NM,drought
201202,-3.40,-3.59,2012,02,NM,drought
201302,-4.59,-4.78,2013,02,NM,drought
201402,-3.16,-3.35,2014,02,NM,drought
201502,0.62,0.43,2015,02,NM,drought
201602,-0.63,-0.82,2016,02,NM,drought
200003,-2.42,-2.60,2000,03,NM,drought
200103,2.70,2.52,2001,03,NM,drought
200203,-2.06,-2.24,2002,03,NM,drought
200303,-1.89,-2.07,2003,03,NM,drought
200403,0.11,-0.07,2004,03,NM,drought
200503,3.41,3.23,2005,03,NM,drought
200603,-3.17,-3.35,2006,03,NM,drought
200703,1.89,1.71,2007,03,NM,drought
200803,-1.20,-1.38,2008,03,NM,drought
200903,-2.26,-2.44,2009,03,NM,drought
201003,1.89,1.71,2010,03,NM,drought
201103,-2.97,-3.15,2011,03,NM,drought
201203,-3.72,-3.90,2012,03,NM,drought
201303,-4.74,-4.92,2013,03,NM,drought
201403,-3.55,-3.73,2014,03,NM,drought
201503,0.32,0.14,2015,03,NM,drought
201603,-1.53,-1.71,2016,03,NM,drought
200004,-2.85,-3.13,2000,04,NM,drought
200104,2.50,2.22,2001,04,NM,drought
200204,-2.83,-3.11,2002,04,NM,drought
200304,-2.23,-2.51,2003,04,NM,drought
200404,1.53,1.25,2004,04,NM,drought
200504,3.60,3.32,2005,04,NM,drought
200604,-3.94,-4.22,2006,04,NM,drought
200704,1.88,1.60,2007,04,NM,drought
200804,-1.68,-1.96,2008,04,NM,drought
200904,-2.67,-2.95,2009,04,NM,drought
201004,2.14,1.86,2010,04,NM,drought
201104,-3.74,-4.02,2011,04,NM,drought
201204,-4.22,-4.50,2012,04,NM,drought
201304,-5.14,-5.42,2013,04,NM,drought
201404,-3.96,-4.24,2014,04,NM,drought
201504,0.19,-0.09,2015,04,NM,drought
201604,-1.44,-1.72,2016,04,NM,drought
200005,-4.04,-4.29,2000,05,NM,drought
200105,2.59,2.34,2001,05,NM,drought
200205,-3.80,-4.05,2002,05,NM,drought
200305,-3.00,-3.25,2003,05,NM,drought
200405,0.78,0.53,2004,05,NM,drought
200505,3.98,3.73,2005,05,NM,drought
200605,-4.72,-4.97,2006,05,NM,drought
200705,2.43,2.18,2007,05,NM,drought
200805,-1.68,-1.93,2008,05,NM,drought
200905,-3.05,-3.30,2009,05,NM,drought
201005,1.76,1.51,2010,05,NM,drought
201105,-4.36,-4.61,2011,05,NM,drought
201205,-4.35,-4.60,2012,05,NM,drought
201305,-5.72,-5.97,2013,05,NM,drought
201405,-3.89,-4.14,2014,05,NM,drought
201505,1.40,1.15,2015,05,NM,drought
201605,-1.44,-1.69,2016,05,NM,drought
200006,-3.11,-3.49,2000,06,NM,drought
200106,2.38,2.00,2001,06,NM,drought
200206,-4.33,-4.71,2002,06,NM,drought
200306,-2.89,-3.27,2003,06,NM,drought
200406,0.48,0.10,2004,06,NM,drought
200506,3.66,3.28,2005,06,NM,drought
200606,-4.84,-5.22,2006,06,NM,drought
200706,-0.03,-0.41,2007,06,NM,drought
200806,-2.22,-2.60,2008,06,NM,drought
200906,-2.80,-3.18,2009,06,NM,drought
201006,1.55,1.17,2010,06,NM,drought
201106,-5.25,-5.63,2011,06,NM,drought
201206,-5.03,-5.41,2012,06,NM,drought
201306,-6.12,-6.50,2013,06,NM,drought
201406,-4.50,-4.88,2014,06,NM,drought
201506,1.46,1.08,2015,06,NM,drought
201606,-1.61,-1.99,2016,06,NM,drought
200001,-2.83,-2.75,2000,01,NV,drought
200101,-2.31,-2.23,2001,01,NV,drought
200201,-3.08,-3.00,2002,01,NV,drought
200301,-4.80,-4.72,2003,01,NV,drought
200401,-2.81,-2.73,2004,01,NV,drought
200501,3.25,3.33,2005,01,NV,drought
200601,3.85,3.93,2006,01,NV,drought
200701,-2.15,-2.07,2007,01,NV,drought
200801,-3.32,-3.24,2008,01,NV,drought
200901,-3.52,-3.44,2009,01,NV,drought
201001,0.36,0.44,2010,01,NV,drought
201101,2.26,2.34,2011,01,NV,drought
201201,-1.76,-1.68,2012,01,NV,drought
201301,-3.30,-3.22,2013,01,NV,drought
201401,-4.12,-4.04,2014,01,NV,drought
201501,-4.04,-3.96,2015,01,NV,drought
201601,-1.46,-1.38,2016,01,NV,drought
200002,-1.89,-1.89,2000,02,NV,drought
200102,-2.04,-2.04,2001,02,NV,drought
200202,-3.17,-3.17,2002,02,NV,drought
200302,-4.51,-4.51,2003,02,NV,drought
200402,-1.82,-1.82,2004,02,NV,drought
200502,3.67,3.67,2005,02,NV,drought
200602,3.34,3.34,2006,02,NV,drought
200702,-2.32,-2.32,2007,02,NV,drought
200802,-2.87,-2.87,2008,02,NV,drought
200902,-3.18,-3.18,2009,02,NV,drought
201002,0.26,0.26,2010,02,NV,drought
201102,2.20,2.20,2011,02,NV,drought
201202,-2.26,-2.26,2012,02,NV,drought
201302,-3.45,-3.45,2013,02,NV,drought
201402,-4.11,-4.11,2014,02,NV,drought
201502,-4.73,-4.73,2015,02,NV,drought
201602,-1.72,-1.72,2016,02,NV,drought
200003,-1.89,-1.89,2000,03,NV,drought
200103,-2.27,-2.27,2001,03,NV,drought
200203,-3.25,-3.25,2002,03,NV,drought
200303,-4.66,-4.66,2003,03,NV,drought
200403,-2.73,-2.73,2004,03,NV,drought
200503,3.72,3.72,2005,03,NV,drought
200603,3.84,3.84,2006,03,NV,drought
200703,-3.16,-3.16,2007,03,NV,drought
200803,-3.14,-3.14,2008,03,NV,drought
200903,-3.28,-3.28,2009,03,NV,drought
201003,0.11,0.11,2010,03,NV,drought
201103,2.49,2.49,2011,03,NV,drought
201203,-2.53,-2.53,2012,03,NV,drought
201303,-4.08,-4.08,2013,03,NV,drought
201403,-4.22,-4.22,2014,03,NV,drought
201503,-5.76,-5.76,2015,03,NV,drought
201603,-1.80,-1.80,2016,03,NV,drought
200004,-2.25,-2.30,2000,04,NV,drought
200104,-1.78,-1.83,2001,04,NV,drought
200204,-3.21,-3.26,2002,04,NV,drought
200304,-3.47,-3.52,2003,04,NV,drought
200404,-2.72,-2.77,2004,04,NV,drought
200504,3.92,3.87,2005,04,NV,drought
200604,4.20,4.15,2006,04,NV,drought
200704,-3.43,-3.48,2007,04,NV,drought
200804,-3.35,-3.40,2008,04,NV,drought
200904,-2.82,-2.87,2009,04,NV,drought
201004,0.59,0.54,2010,04,NV,drought
201104,2.74,2.69,2011,04,NV,drought
201204,-2.87,-2.92,2012,04,NV,drought
201304,-4.42,-4.47,2013,04,NV,drought
201404,-4.31,-4.36,2014,04,NV,drought
201504,-5.98,-6.03,2015,04,NV,drought
201604,-1.27,-1.32,2016,04,NV,drought
200005,-2.42,-2.50,2000,05,NV,drought
200105,-2.79,-2.87,2001,05,NV,drought
200205,-3.74,-3.82,2002,05,NV,drought
200305,-3.35,-3.43,2003,05,NV,drought
200405,-2.96,-3.04,2004,05,NV,drought
200505,5.04,4.96,2005,05,NV,drought
200605,-0.04,-0.12,2006,05,NV,drought
200705,-4.64,-4.72,2007,05,NV,drought
200805,-3.15,-3.23,2008,05,NV,drought
200905,-3.27,-3.35,2009,05,NV,drought
201005,1.08,1.00,2010,05,NV,drought
201105,3.53,3.45,2011,05,NV,drought
201205,-4.13,-4.21,2012,05,NV,drought
201305,-4.77,-4.85,2013,05,NV,drought
201405,-4.91,-4.99,2014,05,NV,drought
201505,-5.23,-5.31,2015,05,NV,drought
201605,-0.96,-1.04,2016,05,NV,drought
200006,-3.04,-3.11,2000,06,NV,drought
200106,-3.70,-3.77,2001,06,NV,drought
200206,-4.34,-4.41,2002,06,NV,drought
200306,-4.22,-4.29,2003,06,NV,drought
200406,-3.24,-3.31,2004,06,NV,drought
200506,5.71,5.64,2005,06,NV,drought
200606,-0.09,-0.16,2006,06,NV,drought
200706,-5.50,-5.57,2007,06,NV,drought
200806,-3.43,-3.50,2008,06,NV,drought
200906,-2.39,-2.46,2009,06,NV,drought
201006,-0.26,-0.33,2010,06,NV,drought
201106,3.99,3.92,2011,06,NV,drought
201206,-5.24,-5.31,2012,06,NV,drought
201306,-5.55,-5.62,2013,06,NV,drought
201406,-5.88,-5.95,2014,06,NV,drought
201506,-6.13,-6.20,2015,06,NV,drought
201606,-1.10,-1.17,2016,06,NV,drought
200001,-1.22,-1.20,2000,01,OR,drought
200101,-3.46,-3.44,2001,01,OR,drought
200201,-1.61,-1.59,2002,01,OR,drought
200301,-3.24,-3.22,2003,01,OR,drought
200401,-2.10,-2.08,2004,01,OR,drought
200501,-2.53,-2.51,2005,01,OR,drought
200601,2.88,2.90,2006,01,OR,drought
200701,-0.75,-0.73,2007,01,OR,drought
200801,-0.56,-0.54,2008,01,OR,drought
200901,-2.65,-2.63,2009,01,OR,drought
201001,-1.61,-1.59,2010,01,OR,drought
201101,2.04,2.06,2011,01,OR,drought
201201,0.34,0.36,2012,01,OR,drought
201301,-0.76,-0.74,2013,01,OR,drought
201401,-3.12,-3.10,2014,01,OR,drought
201501,-1.89,-1.87,2015,01,OR,drought
201601,-1.44,-1.42,2016,01,OR,drought
200002,-0.79,-0.81,2000,02,OR,drought
200102,-3.95,-3.97,2001,02,OR,drought
200202,-2.07,-2.09,2002,02,OR,drought
200302,-3.50,-3.52,2003,02,OR,drought
200402,-1.83,-1.85,2004,02,OR,drought
200502,-3.48,-3.50,2005,02,OR,drought
200602,-0.54,-0.56,2006,02,OR,drought
200702,-0.38,-0.40,2007,02,OR,drought
200802,-1.09,-1.11,2008,02,OR,drought
200902,-2.94,-2.96,2009,02,OR,drought
201002,-2.03,-2.05,2010,02,OR,drought
201102,1.71,1.69,2011,02,OR,drought
201202,-0.35,-0.37,2012,02,OR,drought
201302,-1.60,-1.62,2013,02,OR,drought
201402,-1.92,-1.94,2014,02,OR,drought
201502,-2.01,-2.03,2015,02,OR,drought
201602,-2.04,-2.06,2016,02,OR,drought
200003,-1.12,-1.04,2000,03,OR,drought
200103,-4.18,-4.10,2001,03,OR,drought
200203,-2.02,-1.94,2002,03,OR,drought
200303,-2.67,-2.59,2003,03,OR,drought
200403,-2.77,-2.69,2004,03,OR,drought
200503,-3.39,-3.31,2005,03,OR,drought
200603,-0.28,-0.20,2006,03,OR,drought
200703,-1.25,-1.17,2007,03,OR,drought
200803,-0.95,-0.87,2008,03,OR,drought
200903,-2.36,-2.28,2009,03,OR,drought
201003,-1.88,-1.80,2010,03,OR,drought
201103,2.86,2.94,2011,03,OR,drought
201203,1.69,1.77,2012,03,OR,drought
201303,-2.37,-2.29,2013,03,OR,drought
201403,-1.00,-0.92,2014,03,OR,drought
201503,-2.65,-2.57,2015,03,OR,drought
201603,-1.30,-1.22,2016,03,OR,drought
200004,-1.33,-1.22,2000,04,OR,drought
200104,-3.48,-3.37,2001,04,OR,drought
200204,-1.81,-1.70,2002,04,OR,drought
200304,-1.37,-1.26,2003,04,OR,drought
200404,-2.87,-2.76,2004,04,OR,drought
200504,0.43,0.54,2005,04,OR,drought
200604,-0.10,0.01,2006,04,OR,drought
200704,-1.20,-1.09,2007,04,OR,drought
200804,-0.77,-0.66,2008,04,OR,drought
200904,-2.23,-2.12,2009,04,OR,drought
201004,0.91,1.02,2010,04,OR,drought
201104,3.64,3.75,2011,04,OR,drought
201204,1.92,2.03,2012,04,OR,drought
201304,-2.22,-2.11,2013,04,OR,drought
201404,-0.89,-0.78,2014,04,OR,drought
201504,-2.80,-2.69,2015,04,OR,drought
201604,-1.78,-1.67,2016,04,OR,drought
200005,-1.18,-1.11,2000,05,OR,drought
200105,-3.71,-3.64,2001,05,OR,drought
200205,-2.08,-2.01,2002,05,OR,drought
200305,-1.32,-1.25,2003,05,OR,drought
200405,-2.16,-2.09,2004,05,OR,drought
200505,1.73,1.80,2005,05,OR,drought
200605,-0.22,-0.15,2006,05,OR,drought
200705,-1.74,-1.67,2007,05,OR,drought
200805,-0.77,-0.70,2008,05,OR,drought
200905,-1.81,-1.74,2009,05,OR,drought
201005,1.53,1.60,2010,05,OR,drought
201105,4.17,4.24,2011,05,OR,drought
201205,1.65,1.72,2012,05,OR,drought
201305,-1.88,-1.81,2013,05,OR,drought
201405,-1.04,-0.97,2014,05,OR,drought
201505,-2.58,-2.51,2015,05,OR,drought
201605,-1.98,-1.91,2016,05,OR,drought
200006,-1.41,-1.33,2000,06,OR,drought
200106,-3.49,-3.41,2001,06,OR,drought
200206,-2.27,-2.19,2002,06,OR,drought
200306,-2.00,-1.92,2003,06,OR,drought
200406,-2.13,-2.05,2004,06,OR,drought
200506,1.72,1.80,2005,06,OR,drought
200606,-0.30,-0.22,2006,06,OR,drought
200706,-1.93,-1.85,2007,06,OR,drought
200806,-0.94,-0.86,2008,06,OR,drought
200906,-1.27,-1.19,2009,06,OR,drought
201006,2.18,2.26,2010,06,OR,drought
201106,3.82,3.90,2011,06,OR,drought
201206,2.04,2.12,2012,06,OR,drought
201306,-1.76,-1.68,2013,06,OR,drought
201406,-1.19,-1.11,2014,06,OR,drought
201506,-3.17,-3.09,2015,06,OR,drought
201606,-2.26,-2.18,2016,06,OR,drought
200001,-2.19,-2.52,2000,01,UT,drought
